id,doi,title,type,source,year
openalex.org/W2120179940,10.1002/chem.201405962,"Homo‐ and Heteronuclear Compounds with a Symmetrical Bis‐hydrazone Ligand: Synthesis, Structural Studies, and Luminescent Properties",article,0947-6539 | Chemistry - A European Journal,2015
openalex.org/W2561103091,10.1103/physrevc.92.034305,"Low spin structure of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">Se</mml:mi><mml:mprescripts /><mml:none /><mml:mrow><mml:mn>86</mml:mn></mml:mrow></mml:mmultiscripts></mml:math>: Confirmation of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mi>γ</mml:mi></mml:math>collectivity at<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>N</mml:mi><mml:mo>=</mml:mo><mml:mn>52</mml:mn></mml:mrow></mml:…",article,0556-2813 | Physical Review C,2015
openalex.org/W1683707783,10.1103/physrevb.91.094304,"Inelastic neutron scattering studies of phonon spectra, and simulations of pressure-induced amorphization in tungstates<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>A</mml:mi><mml:mi mathvariant=""normal"">W</mml:mi><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>4</mml:mn></mml:msub></mml:mrow></mml:math>(<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>A</mml:mi><mml:mo>=</mml:mo><mml:mi>Ba</mml:mi><mml:mo>,</mml:mo><mml:mspace …",article,1098-0121 | Physical Review B,2015
openalex.org/W1996093074,10.1088/0953-8984/27/19/194131,Correlation of structure and mechanical response in solid-like polymers,article,0953-8984 | Journal of Physics Condensed Matter,2015
openalex.org/W2024370747,10.1016/j.jmps.2015.02.017,Elastic consequences of a single plastic event: Towards a realistic account of structural disorder and shear wave propagation in models of flowing amorphous solids,article,0022-5096 | Journal of the Mechanics and Physics of Solids,2015
openalex.org/W2030869432,10.1107/s1600576714027848,Towards neutron scattering experiments with sub-millisecond time resolution,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W2118941231,10.1016/j.jcis.2015.02.033,Interaction of Moringa oleifera seed protein with a mineral surface and the influence of surfactants,article,0021-9797 | Journal of Colloid and Interface Science,2015
openalex.org/W2205934616,10.1002/cplu.201500452,Synthesis of Perdeuterated 1‐Palmitoyl‐2‐oleoyl‐<i>sn</i>‐glycero‐3‐phosphocholine ([D<sub>82</sub>]POPC) and Characterisation of Its Lipid Bilayer Membrane Structure by Neutron Reflectometry,article,2192-6506 | ChemPlusChem,2015
openalex.org/W2268376095,10.1080/10448632.2015.1057050,ThALES—Three Axis Low Energy Spectroscopy for highly correlated electron systems,article,1044-8632 | Neutron News,2015
openalex.org/W1916714742,10.1140/epjd/e2015-60207-4,Measurement of a false electric dipole moment signal from 199Hg atoms exposed to an inhomogeneous magnetic field,article,1434-6060 | The European Physical Journal D,2015
openalex.org/W1922836689,10.1155/2015/803267,Progress in the Characterization of the Surface Species in Activated Carbons by means of INS Spectroscopy Coupled with Detailed DFT Calculations,article,1687-8108 | Advances in Condensed Matter Physics,2015
openalex.org/W1938111524,10.1039/c5nr04243g,Excitation of Ni nanorod colloids in oscillating magnetic fields: a new approach for nanosensing investigated by TISANE,article,2040-3364 | Nanoscale,2015
openalex.org/W2227210160,10.1016/j.jssc.2015.12.016,Magnetostructural transition in Fe5SiB2 observed with neutron diffraction,article,0022-4596 | Journal of Solid State Chemistry,2015
openalex.org/W2246517600,10.1109/radecs.2015.7365616,Grenoble Large Scale Facilities for Advanced Characterisation of Microelectronics Devices,article,,2015
openalex.org/W2247831773,10.1021/acs.inorgchem.5b00136,A New Look at the Structural Properties of Trisodium Uranate Na<sub>3</sub>UO<sub>4</sub>,article,0020-1669 | Inorganic Chemistry,2015
openalex.org/W2254782336,10.1103/physreva.92.053407,Frequency shifts and relaxation rates for spin-1/2 particles moving in electromagnetic fields,article,1050-2947 | Physical Review A,2015
openalex.org/W1763262793,10.1039/c5sm00274e,The component group structure of DPPC bilayers obtained by specular neutron reflectometry,article,1744-683X | Soft Matter,2015
openalex.org/W1950103295,10.1039/c5dt03141a,Magnetic structures of the low temperature phase of Mn<sub>3</sub>(VO<sub>4</sub>)<sub>2</sub>– towards understanding magnetic ordering between adjacent Kagomé layers,article,1477-9226 | Dalton Transactions,2015
openalex.org/W1967364909,10.1103/physrevlett.114.017202,Sign Change of the Spin Hall Effect due to Electron Correlation in Nonmagnetic CuIr Alloys,article,0031-9007 | Physical Review Letters,2015
openalex.org/W2098042568,10.1103/physrevd.92.052008,Gravitational depolarization of ultracold neutrons: Comparison with data,article,"1550-2368 | Physical review. D. Particles, fields, gravitation, and cosmology/Physical review. D, Particles, fields, gravitation, and cosmology",2015
openalex.org/W2344656002,10.1021/acs.langmuir.5b03349,"Spread Films of Human Serum Albumin at the Air–Water Interface: Optimization, Morphology, and Durability",article,0743-7463 | Langmuir,2015
openalex.org/W2516172686,10.1021/acs.macromol.5b00645,Rehydration of Thermoresponsive Poly(monomethoxydiethylene glycol acrylate) Films Probed <i>in Situ</i> by Real-Time Neutron Reflectivity,article,0024-9297 | Macromolecules,2015
openalex.org/W2529581240,10.1103/physrevc.91.054324,βdecay ofCd129and excited states inIn129,article,0556-2813 | Physical Review C,2015
openalex.org/W2563481345,10.1103/physrevb.91.224419,"Neutron scattering study of magnetic order in single-crystalline<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">CeCuAl</mml:mi></mml:mrow><mml:mn>3</mml:mn></mml:msub></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W1459056019,10.1007/s11661-015-3073-3,Intergranular Strain Evolution in Titanium During Tensile Loading: Neutron Diffraction and Polycrystalline Model,article,1073-5623 | Metallurgical and Materials Transactions A,2015
openalex.org/W1604384042,10.1103/physrevlett.114.247005,"Single to Multiquasiparticle Excitations in the Itinerant Helical Magnet<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi>CeRhIn</mml:mi></mml:mrow><mml:mrow><mml:mn>5</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math>",article,0031-9007 | Physical Review Letters,2015
openalex.org/W1966139546,10.1039/c4cp05388e,Painting biological low-frequency vibrational modes from small peptides to proteins,article,1463-9076 | Physical Chemistry Chemical Physics,2015
openalex.org/W1973951955,10.1103/physrevb.91.035129,"Lattice dynamics of the heavy-fermion compound<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>URu</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi>Si</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2043614328,10.1016/j.nima.2015.04.009,Spectrometer for new gravitational experiment with UCN,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2111670764,10.1002/ejic.201500569,"Crystal and Magnetic Structure of Sr<sub>2</sub>BIrO<sub>6</sub> (B = Sc, Ti, Fe, Co, In) in the Framework of Multivalent Iridium Double Perovskites",article,1434-1948 | European Journal of Inorganic Chemistry,2015
openalex.org/W2208498979,10.1016/j.nimb.2015.10.011,High thermal neutron flux effects on structural and macroscopic properties of alkali-borosilicate glasses used as neutron guide substrate,article,0168-583X | Nuclear Instruments and Methods in Physics Research Section B Beam Interactions with Materials and Atoms,2015
openalex.org/W973189030,10.1021/acs.jpcb.5b04000,Proton Diffusivity in the Protic Ionic Liquid Triethylammonium Triflate Probed by Quasielastic Neutron Scattering,article,1520-5207 | The Journal of Physical Chemistry B,2015
openalex.org/W1946342969,10.1140/epja/i2015-15089-8,Preparatory studies for a high-precision Penning-trap measurement of the 163Ho electron capture Q-value,article,1434-6001 | The European Physical Journal A,2015
openalex.org/W2140057058,10.1051/epjconf/20158302002,QENS investigation of proton confined motions in hydrated perfluorinated sulfonic membranes and self-assembled surfactants,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W2320450106,10.1021/la504932p,Colloidal Plastic Crystals in a Shear Field,article,0743-7463 | Langmuir,2015
openalex.org/W2561854568,10.1103/physrevb.92.134205,Effect of tellurium concentration on the structural and vibrational properties of phase-change Ge-Sb-Te liquids,article,1098-0121 | Physical Review B,2015
openalex.org/W2567152682,10.1103/physrevb.91.214415,"Magnetic structure and multiferroic coupling in pyroxene<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>NaFeSi</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>6</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W4255811271,10.1002/ange.201501691,Postsynthetic Improvement of the Physical Properties in a Metal–Organic Framework through a Single Crystal to Single Crystal Transmetallation,article,0044-8249 | Angewandte Chemie,2015
openalex.org/W801688628,10.1016/j.polymer.2015.06.010,Aggregation behaviour of hydrophobically modified polyacrylate – Variation of alkyl chain length,article,0032-3861 | Polymer,2015
openalex.org/W984668826,10.1016/j.jmmm.2015.07.060,Bridging exchange bias effect in NiO and Ni(core)@NiO(shell) nanoparticles,article,0304-8853 | Journal of Magnetism and Magnetic Materials,2015
openalex.org/W2004609488,10.1039/c5cp00224a,Structural characterization of eutectic aqueous NaCl solutions under variable temperature and pressure conditions,article,1463-9076 | Physical Chemistry Chemical Physics,2015
openalex.org/W2039942587,10.1103/physrevb.91.014305,"Low-energy phonon dispersion in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>LaFe</mml:mi><mml:mn>4</mml:mn></mml:msub><mml:msub><mml:mi>Sb</mml:mi><mml:mn>12</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2083699718,10.1103/physrevd.91.075013,Probing the braneworld hypothesis with a neutron-shining-through-a-wall experiment,article,"1550-2368 | Physical review. D. Particles, fields, gravitation, and cosmology/Physical review. D, Particles, fields, gravitation, and cosmology",2015
openalex.org/W2085438533,10.1039/c4dt03112a,Complex magnetic behaviour of Sr<sub>2</sub>CoNb<sub>1−x</sub>Ti<sub>x</sub>O<sub>6</sub>(0 ≤ x ≤ 0.5) as a result of a flexible microstructure,article,1477-9226 | Dalton Transactions,2015
openalex.org/W2177004661,10.1039/c5sm02026c,"Alzheimer's peptide amyloid-β, fragment 22–40, perturbs lipid dynamics",article,1744-683X | Soft Matter,2015
openalex.org/W2198184560,10.1016/j.clay.2015.11.005,"Influence of layer charge, hydration state and cation nature on the collective dynamics of interlayer water in synthetic swelling clay minerals",article,0169-1317 | Applied Clay Science,2015
openalex.org/W1571354079,10.1371/journal.pone.0128954,Dynamics of the Peripheral Membrane Protein P2 from Human Myelin Measured by Neutron Scattering—A Comparison between Wild-Type Protein and a Hinge Mutant,article,1932-6203 | PLoS ONE,2015
openalex.org/W1616516972,10.1103/physrevb.92.024429,"Dynamics of a bond-disordered<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>S</mml:mi><mml:mo>=</mml:mo><mml:mn>1</mml:mn></mml:mrow></mml:math>quantum magnet near<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>z</mml:mi><mml:mo>=</mml:mo><mml:mn>1</mml:mn></mml:mrow></mml:math>criticality",article,1098-0121 | Physical Review B,2015
openalex.org/W2337850724,10.1103/physreve.91.052705,Motional displacements in proteins: The origin of wave-vector-dependent values,article,1539-3755 | Physical Review E,2015
openalex.org/W2563618729,10.1103/physrevb.92.144421,Identification of electronic state in perovskiteCaCrO3by high-pressure studies,article,1098-0121 | Physical Review B,2015
openalex.org/W1569604692,10.3390/jcdd2020125,Neutron Scattering at the Intersection of Heart Health Science and Biophysics,review,2308-3425 | Journal of Cardiovascular Development and Disease,2015
openalex.org/W1503912752,10.1103/physrevc.91.064616,"Complete characterization of the fission fragments produced in reactions induced by<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mmultiscripts><mml:mi>Pb</mml:mi><mml:mprescripts /><mml:none /><mml:mrow><mml:mn>208</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow></mml:math>projectiles on proton at<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>500</mml:mn><mml:mi>A</mml:mi><mml:mspace width=""0.28em"" /><mml:mi>MeV</mml:mi></mml:mrow></mml:…",article,0556-2813 | Physical Review C,2015
openalex.org/W2233645131,10.1016/j.phpro.2015.12.191,Low-energy Magnetic Excitations of CeCu2Ge2 Investigated by Inelastic Neutron Scattering,article,1875-3892 | Physics Procedia,2015
openalex.org/W806488286,,A new Monte-Carlo based simulation for the CryoEDM experiment,dissertation,,2015
openalex.org/W2326120294,10.1021/la504837s,Neutron Reflection Study of the Adsorption of the Phosphate Surfactant NaDEHP onto Alumina from Water,article,0743-7463 | Langmuir,2015
openalex.org/W2950343755,10.1016/j.jssc.2015.03.006,"Low temperature synthesis and characterization of Na–M–(O)–F phases with M=Ti, V",article,0022-4596 | Journal of Solid State Chemistry,2015
openalex.org/W2249441859,10.1016/j.nima.2015.05.003,Tailoring phase-space in neutron beam extraction,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W1630862605,10.1103/physrevd.92.045018,Analysis of the quantum bouncer using polymer quantization,article,"1550-2368 | Physical review. D. Particles, fields, gravitation, and cosmology/Physical review. D, Particles, fields, gravitation, and cosmology",2015
openalex.org/W2964072735,10.1016/j.jallcom.2015.01.162,Single-crystal and powder neutron diffraction study of the Fe Mn1−S solid solutions,article,0925-8388 | Journal of Alloys and Compounds,2015
openalex.org/W265772911,10.1016/j.phpro.2015.04.027,The Fission-fragment Spectrometer VERDI,article,1875-3892 | Physics Procedia,2015
openalex.org/W2088810664,10.2320/matertrans.m2014397,Order Evolution in Iron-Based Alloys Viewed through Amplitude Dependent Damping Studies,article,1345-9678 | MATERIALS TRANSACTIONS,2015
openalex.org/W1083760860,10.1016/j.jallcom.2015.08.043,Observation of distinct atomic caging in Ce80Ni20 metallic melts,article,0925-8388 | Journal of Alloys and Compounds,2015
openalex.org/W2322711647,10.1021/cm504679r,Outstanding Atomic Order in Ruddlesden–Popper Oxide Microcrystals,article,0897-4756 | Chemistry of Materials,2015
openalex.org/W1841998649,10.1016/j.nima.2015.10.075,A prestorage method to measure neutron transmission of ultracold neutron guides,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2075699424,10.4271/2015-01-0604,Application of Local Mechanical Tensioning and Laser Processing to Modify the Residual Stress State and Microstructural Features of Multi-Pass HSLA Steel,article,1946-3979 | SAE International Journal of Materials and Manufacturing,2015
openalex.org/W2263167973,10.1007/s12540-015-4611-7,In situ investigation of deformation mechanisms in magnesium-based metal matrix composites,article,1598-9623 | Metals and Materials International,2015
openalex.org/W2098805382,10.1088/0031-8949/90/5/058001,The old and the new: my participation in the development of chemical crystallography during 50+ years,article,0031-8949 | Physica Scripta,2015
openalex.org/W2219121876,10.1088/0029-5515/55/10/104019,Contribution to fusion research from IAEA coordinated research projects and joint experiments,article,0029-5515 | Nuclear Fusion,2015
openalex.org/W2950053607,10.1016/j.jssc.2015.01.020,"Dielectric properties, polymorphism, structural characterisation and phase diagram of Na2Nb4O11–Ag2Nb4O11 solid solutions",article,0022-4596 | Journal of Solid State Chemistry,2015
openalex.org/W2332303108,10.1103/physrevb.91.134416,"Inclined magnetic structure of iron borate<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi mathvariant=""normal"">P</mml:mi><mml:msub><mml:mi mathvariant=""normal"">r</mml:mi><mml:mi>x</mml:mi></mml:msub><mml:msub><mml:mi mathvariant=""normal"">Y</mml:mi><mml:mrow><mml:mn>1</mml:mn><mml:mo>−</mml:mo><mml:mi>x</mml:mi></mml:mrow></mml:msub><mml:mi mathvariant=""normal"">F</mml:mi><mml:msub><mml:mi mathvariant=""normal"">e</mml:mi><mml:mn>3</mml:mn></mml:msub><mml:msub><mml:mrow><…",article,1098-0121 | Physical Review B,2015
openalex.org/W2154708358,10.1140/epjb/e2015-50713-6,Pressure-induced successive magnetic and structural phase transitions in Fe1.087Te,article,1434-6028 | The European Physical Journal B,2015
openalex.org/W1942733594,10.1039/c5dt02026c,"Structural phase transitions and magnetic and spectroscopic properties of the double perovskites Sr<sub>2</sub>Co<sub>1−x</sub>Mg<sub>x</sub>TeO<sub>6</sub>(x = 0.1, 0.2 and 0.5)",article,1477-9226 | Dalton Transactions,2015
openalex.org/W3105172706,10.1021/ic502445t,Absence of Colossal Magnetoresistance in the Oxypnictide PrMnAsO<sub>0.95</sub>F<sub>0.05</sub>,article,0020-1669 | Inorganic Chemistry,2015
openalex.org/W1685802766,10.1016/j.nima.2015.08.006,Development of time projection chamber for precise neutron lifetime measurement using pulsed cold neutron beams,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2468575891,10.1088/0022-3727/48/50/504009,"Local apical oxygen disorder in oxygen rich La<sub>2</sub>NiO<sub>4.18</sub>, comparing neutron single crystal and n/X-PDF analysis from powder diffraction data",article,0022-3727 | Journal of Physics D Applied Physics,2015
openalex.org/W2567634515,10.1103/physrevb.92.064510,"Superfluidity, BEC, and dimensions of liquid<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>He</mml:mi><mml:mprescripts /><mml:none /><mml:mn>4</mml:mn></mml:mmultiscripts></mml:math>in nanopores",article,1098-0121 | Physical Review B,2015
openalex.org/W1977128836,10.1155/2015/137435,The THz Spectrum of Density Fluctuations of Water: The Viscoelastic Regime,article,1687-8108 | Advances in Condensed Matter Physics,2015
openalex.org/W2217327489,10.1002/adfm.201504076,Proton Transport in Electrospun Hybrid Organic-Inorganic Membranes: An Illuminating Paradox,article,1616-301X | Advanced Functional Materials,2015
openalex.org/W2265077307,10.1127/ejm/2015/0027-2440,Neutron scattering and imaging: a tool for archaeological studies,article,0935-1221 | European Journal of Mineralogy,2015
openalex.org/W2219925173,10.1016/j.materresbull.2015.10.030,Low dimensional magnetism in MnNb2−xVxO6,article,0025-5408 | Materials Research Bulletin,2015
openalex.org/W2186484538,10.1109/tmtt.2015.2495189,A Configurable Coupling Structure for Broadband Millimeter-Wave Split-Block Networks,article,0018-9480 | IEEE Transactions on Microwave Theory and Techniques,2015
openalex.org/W2184842686,10.1016/j.asoc.2015.11.004,Using evolutionary algorithms to determine the residual stress profile across welds of age-hardenable aluminum alloys,article,1568-4946 | Applied Soft Computing,2015
openalex.org/W2000301381,10.1016/j.ijhydene.2014.12.059,Investigation of the dehydrogenation behavior of the 2LiBH4:CaNi5 multicomponent hydride system,article,0360-3199 | International Journal of Hydrogen Energy,2015
openalex.org/W2037070099,10.1016/j.jmmm.2015.04.060,Magnetic order of Tb3Co2.2Si1.8 and Dy3Co2.2Si1.8 as a representative of the family of compounds with orthorhombic distortion of rare earth lattice,article,0304-8853 | Journal of Magnetism and Magnetic Materials,2015
openalex.org/W1836970015,,Production et détection de neutrons ultra-froids pour le spectromètre GRANIT,dissertation,,2015
openalex.org/W1984421125,10.1103/physrevb.91.014431,Polarized neutron powder diffraction studies of antiferromagnetic order in bulk and nanoparticle NiO,article,1098-0121 | Physical Review B,2015
openalex.org/W2197941763,10.1016/j.engfailanal.2015.12.005,Analysis of increasing torque with recurrent slip in interference-fits,article,1350-6307 | Engineering Failure Analysis,2015
openalex.org/W751243860,10.1016/j.nima.2015.06.034,"Exploring the structure of biological macromolecules in solution using Quokka, the small angle neutron scattering instrument, at ANSTO",article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W1822642158,10.1051/epjconf/20159302020,Fission studies by prompt gamma-ray spectrometry,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W2262520755,10.1063/1.4938071,Focusing adaptive-optics for neutron spectroscopy at extreme conditions,article,0003-6951 | Applied Physics Letters,2015
openalex.org/W2180302559,10.1016/j.nds.2015.11.004,Nuclear Data Sheets for A = 241,article,0090-3752 | Nuclear Data Sheets,2015
openalex.org/W2748251499,10.1016/j.mattod.2015.09.003,Neutrons lead the search for oxygen ion conductors,article,1369-7021 | Materials Today,2015
openalex.org/W2300939831,10.1016/j.jmmm.2015.12.046,Unusual Yb magnetic properties in YbMn6Ge1.8−Sn4.2Ga and YbMn6Ge1.8Sn4.2−Gay,article,0304-8853 | Journal of Magnetism and Magnetic Materials,2015
openalex.org/W2331120813,10.1103/physrevb.91.104429,"Field effects with<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>H</mml:mi><mml:mo>∥</mml:mo><mml:mi>b</mml:mi></mml:mrow></mml:math>on the incommensurate magnetic structures of multiferroic<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>MnW</mml:mi><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>4</mml:mn></mml:msub></mml:mrow></mml:math>studied within the superspace formalism",article,1098-0121 | Physical Review B,2015
openalex.org/W2168001671,10.1007/s11340-015-0025-1,Measurement of Highly Non-Uniform Residual Stress Fields with Reduced Plastic Error,article,0014-4851 | Experimental Mechanics,2015
openalex.org/W2561308996,10.1103/physrevb.92.024420,"Complex antiferromagnetic structure in the intermediate-valence intermetallic<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>Ce</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:mspace width=""0.16em"" /><mml:msub><mml:mi>RuZn</mml:mi><mml:mn>4</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2337108913,10.1103/physrevb.92.184431,"Separating the ferromagnetic and glassy behavior within the metal-organic magnet<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>Ni</mml:mi><mml:msub><mml:mrow><mml:mo>(</mml:mo><mml:mi>TCNQ</mml:mi><mml:mo>)</mml:mo></mml:mrow><mml:mn>2</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2233086411,10.1088/2053-1591/2/7/075001,Magnetic disorder in TbAl<sub>2</sub>nanoparticles,article,2053-1591 | Materials Research Express,2015
openalex.org/W1423925579,10.1107/s1600576715011322,Accounting for unknown systematic errors in Rietveld refinements: a Bayesian statistics approach,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W2282785830,10.1088/0022-3727/48/50/504002,Area detectors in single-crystal neutron diffraction,article,0022-3727 | Journal of Physics D Applied Physics,2015
openalex.org/W2211841669,10.1103/physrevb.92.134403,"Field-induced spin reorientation in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msub><mml:mrow><mml:mo>[</mml:mo><mml:mrow><mml:mi>Fe</mml:mi><mml:mo>/</mml:mo><mml:mi>Cr</mml:mi></mml:mrow><mml:mo>]</mml:mo></mml:mrow><mml:mi>n</mml:mi></mml:msub></mml:math>multilayers studied by nuclear resonance reflectivity",article,1098-0121 | Physical Review B,2015
openalex.org/W2204031882,10.1063/1.4934638,Antineutrino analysis for continuous monitoring of nuclear reactors: Sensitivity study,article,0021-8979 | Journal of Applied Physics,2015
openalex.org/W2563054749,10.1051/epjconf/20158301001,Collective dynamics of glass-forming polymers at intermediate length scales,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W2281076478,10.1103/physrevb.92.020415,Field-induced spin density wave and spiral phases in a layered antiferromagnet,article,1098-0121 | Physical Review B,2015
openalex.org/W1934133799,10.1080/10619127.2015.1035928,A New Experiment to Search for Neutron–Antineutron Oscillations at the European Spallation Source,article,1061-9127 | Nuclear Physics News,2015
openalex.org/W3124082132,10.1155/2015/364392,The Antineutrino Energy Structure in Reactor Experiments,article,1687-7357 | Advances in High Energy Physics,2015
openalex.org/W2141828413,10.1063/1.4931613,Exchange bias effect and glassy-like behavior of EuCrO3 and CeCrO3 nano-powders,article,0021-8979 | Journal of Applied Physics,2015
openalex.org/W2005915779,10.1016/j.nima.2015.04.037,Experimental characterization of the Advanced Liquid Hydrogen Cold Neutron Source spectrum of the NBSR reactor at the NIST Center for Neutron Research,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2115737410,10.1002/cphc.201402758,Rapid Precipitation: An Alternative to Solvent Casting for Organic Solar Cells,article,1439-4235 | ChemPhysChem,2015
openalex.org/W2239619185,10.1103/physrevd.92.095015,"Constraints on<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>C</mml:mi><mml:mi>P</mml:mi></mml:math>-violating gauge-Higgs operators",article,"1550-2368 | Physical review. D. Particles, fields, gravitation, and cosmology/Physical review. D, Particles, fields, gravitation, and cosmology",2015
openalex.org/W2171667882,,Investigating the performance characteristics of bromine quenched Geiger-Müller detectors with age and temperature.,dissertation,,2015
openalex.org/W3103208985,10.1088/2053-1591/2/2/026102,Controlling structural distortion in the geometrically frustrated layered cobaltate YBaCo<sub>4</sub>O<sub>7+δ</sub>by Fe substitution and its role on magnetic correlations,article,2053-1591 | Materials Research Express,2015
openalex.org/W2075522772,10.1016/j.jallcom.2014.12.146,"Superior effect of Ni-substitution on the hydrogenation kinetics of Mg6Pd1−TM (TM = Ag, Cu, Ni) pseudo-binary compounds",article,0925-8388 | Journal of Alloys and Compounds,2015
openalex.org/W2003944022,10.1039/c5dt00238a,Crystal structure of A-site deficient La<sub>0.2</sub>Sr<sub>0.7−x</sub>Ca<sub>x</sub>TiO<sub>3</sub> perovskite at ambient conditions and high temperatures: a neutron powder diffraction study,article,1477-9226 | Dalton Transactions,2015
openalex.org/W2214458177,10.2967/jnumed.115.159038,Proceedings of the Second NCI–SNMMI Workshop on Targeted Radionuclide Therapy,article,0161-5505 | Journal of Nuclear Medicine,2015
openalex.org/W2171569613,10.1051/epjconf/20158303004,Neutron<i>xyz</i>– polarization analysis at a time-of-flight instrument,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W4234617906,10.1051/epjconf/201510401005,Neutron reflectivity,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W1720099536,10.1107/s1600576715012273,On the design and experimental realization of a multislit-based very small angle neutron scattering instrument at the European Spallation Source,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W965313034,10.1016/j.jssc.2015.07.041,On squaring triangles – Structural motifs in Cu–In–Sb compounds,article,0022-4596 | Journal of Solid State Chemistry,2015
openalex.org/W2169920078,10.1098/rsta.2013.0149,Structural aspects of metal-organic framework-based energy materials research at Diamond,article,1364-503X | Philosophical Transactions of the Royal Society A Mathematical Physical and Engineering Sciences,2015
openalex.org/W1142313311,,Crystals with curved diffracting planes forhard X-ray optics,article,,2015
openalex.org/W4254671323,10.1149/2.009153if,"Special Meeting Section: 228th ECS Meeting, Phoenix, October 11-15,2015",article,1064-8208 | The Electrochemical Society Interface,2015
openalex.org/W2277368680,10.2138/am-2015-5173,Magnetic anisotropy in natural amphibole crystals,article,0003-004X | American Mineralogist,2015
